"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2001","2001",32.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2002","2002",32.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2003","2003",30.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2005","2005",32.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2006","2006",32.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2007","2007",33.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2008","2008",33.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2009","2009",34.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2010","2010",33.5,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2011","2011",36,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2012","2012",33.7,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2013","2013",33.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2014","2014",35.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2015","2015",33,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2016","2016",34.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2017","2017",31.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2018","2018",33.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2001","2001",4.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2002","2002",3.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2003","2003",4.4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2005","2005",4.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2006","2006",5.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2007","2007",5.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2008","2008",6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2009","2009",6.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2010","2010",5.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2011","2011",5.6,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2012","2012",5.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2013","2013",6.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2014","2014",5.7,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2015","2015",5.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2016","2016",5.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2017","2017",5.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2018","2018",6.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2001","2001",10.4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2002","2002",10.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2003","2003",11.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2005","2005",7.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2006","2006",9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2007","2007",9.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2008","2008",9.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2009","2009",8.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",9.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",9.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",9.5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",9.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",9.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",8.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",8.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",9.2,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",10.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2001","2001",75.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2002","2002",76.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2003","2003",73.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2005","2005",76,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2006","2006",74.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2007","2007",73.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2008","2008",73.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2009","2009",73.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",72,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",73.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",71.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",72,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",71.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",72.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",72.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",69.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",67.3,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2001","2001",11.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2002","2002",10.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2003","2003",12.8,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2005","2005",13,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2006","2006",14,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2007","2007",14.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2008","2008",14.4,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2009","2009",14.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",15.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",14.2,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",14.6,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",15,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",14.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",15.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",15.1,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",16.9,,
"18_BMI_SOVRA","sovrappeso","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",16.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2001","2001",2.5,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2002","2002",2.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2003","2003",2.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2005","2005",3.1,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2006","2006",2.9,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2007","2007",3.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2008","2008",3.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2009","2009",3.3,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2010","2010",3.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2011","2011",3.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2012","2012",4.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2013","2013",3.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2014","2014",4,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2015","2015",3.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2016","2016",4.2,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2017","2017",4.8,,
"18_BMI_OBE","obesi","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2018","2018",5.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",5.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2002","2002",5.6,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2003","2003",6.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2005","2005",4.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2006","2006",4.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2007","2007",5.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2008","2008",5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2009","2009",4.7,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",4.8,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",5.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",5.3,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",4.9,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",5.6,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",5,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",4.4,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",5.1,,
"18_BMI_SOTTO","sottopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2001","2001",69,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2002","2002",69.7,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2003","2003",68.6,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2005","2005",69.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2006","2006",67.5,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2007","2007",66.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2008","2008",66.2,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2009","2009",65.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2010","2010",65.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2011","2011",65.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2012","2012",65.3,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2013","2013",66,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2014","2014",64.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2015","2015",66.4,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2016","2016",65.8,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2017","2017",65.1,,
"18_BMI_NORMO","normopeso","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y25-34","25-34 anni","2018","2018",63.1,,
